"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000140379",13.6754495794441,1.06536995077268,0.316141237303118,3.36991769837098,0.000751906374474562,0.00470732539085805
"ENSG00000171552",509.817106080614,-1.07883680126025,0.221920462327127,-4.86136695078604,1.16577922776803e-06,4.88524511528198e-05
"ENSG00000153094",70.7176572068618,-0.581424451775119,0.13786082499556,-4.2174740488739,2.47054241999643e-05,0.000397981924384879
"ENSG00000126453",60.7819514671043,0.429798227798871,0.11558195044467,3.71855835747138,0.000200363007204907,0.00177015864769919
"ENSG00000113916",535.653286459845,-0.706892571092597,0.131245379117544,-5.38603778544844,7.2027826952027e-08,6.97787010766036e-06
"ENSG00000161940",79.3154051815814,0.652397574007031,0.203938285051496,3.19899509717998,0.00137907514127522,0.00737120112110818
"ENSG00000085185",60.2265180809508,-0.458458181334045,0.114009669992484,-4.02122189603977,5.78970338062708e-05,0.000725351065408393
"ENSG00000162373",22.3338891128846,0.720137721835442,0.158270994820736,4.55002966684514,5.36383526405145e-06,0.000135030692471815
"ENSG00000105829",97.2170347646869,0.39291471413704,0.114461114545682,3.4327353503117,0.000597525035918282,0.0039340236441244
"ENSG00000133134",35.3098385963481,1.15636885842471,0.282793875797924,4.08908734378328,4.33073769748913e-05,0.000587263657445657
"ENSG00000122870",193.461643386156,-0.496349774089414,0.105058980584077,-4.72448686756668,2.3069712216339e-06,7.77599756335515e-05
"ENSG00000015475",103.593145097973,0.596713765575398,0.115432110688402,5.16939144590512,2.34857506465746e-07,1.58005003006241e-05
"ENSG00000110934",599.037578595874,0.536266536666889,0.113628927782144,4.71945434260412,2.36478113776201e-06,7.82206539541333e-05
"ENSG00000089685",6.85850062693441,1.01438006896824,0.324498015894403,3.12599775432321,0.00177202904959504,0.00880142455992418
"ENSG00000136573",14.1005688061212,1.16747934049141,0.34874029679905,3.34770415465962,0.000814839462202693,0.00501877022371066
"ENSG00000108578",470.823406274918,0.227516161744947,0.0591553893299692,3.84607665205042,0.000120024228676997,0.00120744568735561
"ENSG00000135441",373.011835138792,0.56271930258873,0.136082247216011,4.13514116720524,3.54736505755639e-05,0.000511051291218692
"ENSG00000196072",79.123757975724,-0.620414611981538,0.195416307316974,-3.17483540907974,0.00149921513123399,0.00780764254324866
"ENSG00000164619",91.5263912539009,-0.851545173810974,0.195202641139611,-4.36236502149548,1.28663966884898e-05,0.000249757096281732
"ENSG00000164603",58.6103873815512,-0.50030867999764,0.14722210152618,-3.39832589544085,0.000677996020912067,0.00435067907056042
"ENSG00000176171",323.325186426764,-0.793127885333696,0.166563058484639,-4.76172743553962,1.9194281431312e-06,6.80245333925697e-05
"ENSG00000104765",491.311024683292,-0.331318309708862,0.0995943642904394,-3.32667728811104,0.000878880921839716,0.0052959557542674
"ENSG00000172331",385.77119476387,0.85991141814129,0.242584919320151,3.54478514390428,0.000392933239697456,0.00289083268399006
"ENSG00000137274",197.784337899616,0.376981642037694,0.117001533990872,3.22202307251036,0.00127288884484365,0.00696411156827754
"ENSG00000186190",20.3610189003864,0.741642853952425,0.198979830954667,3.72722627411112,0.000193598637729126,0.00172161767588554
"ENSG00000162813",230.444627044566,0.32373235023523,0.0774650911132293,4.17907402654489,2.92698407918946e-05,0.000452133381298456
"ENSG00000100425",618.161742241253,-0.291158768975019,0.0690561892323396,-4.21625884966539,2.48388635320706e-05,0.000399215283208018
"ENSG00000204256",3557.8749759095,-0.323984220428897,0.0801082082435062,-4.04433237907502,5.24724337887458e-05,0.00067643845173764
"ENSG00000184992",74.5671067048089,0.509364569000598,0.121409842755612,4.19541412326764,2.72373472534076e-05,0.00042658087794352
