"","kMEblack","kMEgreen","kMEpurple","kMEgreenyellow","kMEmagenta","kMEtan","kMEblue","kMEred","kMEyellow","kMEpink","kMEbrown","kMEturquoise"
"MAP2K1",-0.100719764390777,-0.33896090679873,-0.505915448392364,-0.256757895406036,-0.121931614948842,-0.210272339926723,0.253725769885356,0.170460254250729,0.0727521352468644,0.00297553977347637,0.169155455318529,-0.0242407575202256
"MAP2K2",-0.146437530219999,-0.392619084621674,-0.566401154593037,-0.722780744658376,-0.366820551276863,-0.406394692179709,0.592964829823042,0.196620083353553,-0.0293891578781659,0.124839459494122,0.819121431617857,0.362721478328575
"MAP2K3",0.0291211807124166,-0.200804744275745,0.232975211062047,0.404673528277328,0.411236655584705,0.580192308033018,-0.56219270302699,-0.514478174272093,-0.44706229624523,-0.0517965808491036,-0.269999920679004,-0.0195103421000326
"MAP2K4",-0.0818666165458085,-0.0959662630444504,-0.0486070677910514,-0.0296065296293582,-0.251542694565556,0.123614442658037,-0.0138145871359966,-0.153730842565635,-0.115488426666674,-0.451257584441476,-0.0158564359713711,0.265688955219101
"MAP2K5",0.142854922873729,-0.0728626114329561,-0.262916329672645,-0.466385424746685,-0.320878843531971,-0.350057170766396,0.45705197860634,0.208260286206873,0.103084379892912,0.0296446751160616,0.459939858973779,0.364630818133479
"MAP2K6",-0.0772686635192811,-0.105623934880851,0.322376318684104,-0.0463211100869081,0.177667120807335,0.471604002955265,-0.284134658878016,-0.529584293791336,-0.586116360426451,-0.113295811385889,0.318263158202578,0.427450132572256
"MAP2K7",-0.0523667545645991,0.260211492955947,0.478015153386679,0.579706579978335,0.14664625124284,0.285083707723931,-0.453814730672556,-0.114247643481417,0.0486864095046341,-0.251357416332227,-0.490033422949978,-0.487150164079544
"MAP3K1",0.182363558787744,0.119654146540884,0.604495481197269,0.724971247514675,0.357728843665668,0.707463696879285,-0.805040242745332,-0.575366631738753,-0.374570185478146,-0.34348611724033,-0.641722407570392,-0.0945804504757243
"MAP3K10",0.194319846513422,-0.189531795062099,0.306698742466642,0.493573240189948,0.540926026202125,0.671575704768125,-0.688499762481639,-0.609217472079577,-0.508089390729096,0.0731865873813935,-0.326400297287758,-0.102931360850144
"MAP3K11",0.199749001568603,-0.357486474526742,0.1619428858024,0.45657915244516,0.377019940447501,0.62190317303601,-0.605042131009544,-0.602687671160945,-0.477141799097455,-0.0618030894151103,-0.167068949478609,-0.116855812628248
"MAP3K12",-0.0275389177631152,-0.40754550865058,-0.0259404421105308,-0.195530897871648,0.24382744852117,0.427065115762338,-0.191329456837433,-0.568128685582398,-0.644474339847578,0.0583364338922349,0.31878920510027,0.697337692452781
"MAP3K13",0.118482491969742,0.360551874711584,0.498701588085986,0.614705354785979,0.690350590738383,0.374304507586843,-0.537815761013628,-0.183707529942511,-0.0329447084505774,0.436227320877844,-0.584792614937552,-0.43715608618382
"MAP3K14",0.0380155999800851,0.36899209834711,0.175001753187567,0.476835606797978,-0.166648185867159,-0.205414592763012,-0.0954311825658807,0.376101598763655,0.532746822406058,-0.175679861171295,-0.648387529630672,-0.699918889506485
"MAP3K15",-0.204467205743044,-0.0519510352499259,-0.591446341012884,-0.854530881670389,-0.561056162156587,-0.769258403523966,0.903021684984139,0.598625121279551,0.380220748940262,0.139636784647244,0.644605982355735,0.39186043890707
"MAP3K2",-0.144375134117128,0.580699537575853,0.8578168579817,0.423407092488896,0.235931251221955,0.341974917189107,-0.467508938432816,-0.228052153940682,-0.168508409101478,-0.0746970520439127,-0.293771973682255,-0.169229007029034
"MAP3K20",0.0865169852764628,-0.186466672016931,0.329464205887696,0.307854842327383,0.416683075776745,0.593719688283342,-0.554986192060156,-0.608689725149574,-0.552571369109488,0.0106363847711288,-0.105863061027821,0.197930985308841
"MAP3K21",-0.237274658602643,0.171081495531121,0.310361464152405,0.449517829522676,-0.0901970693433036,0.170544252688587,-0.314951542891031,-0.0626661617247597,0.0718272176815134,-0.376377550103574,-0.393860790853791,-0.364365971175745
"MAP3K3",0.218331452075153,0.114163712455093,0.563723347448801,0.905673225048779,0.425916199579558,0.694739372896737,-0.854704170552107,-0.501994393173841,-0.223461446284989,-0.267674216377169,-0.776428096171747,-0.430259918672569
"MAP3K4",-0.0907408345381688,0.251566608251056,-0.0425016413426887,0.184858927211189,-0.470820863992694,-0.413569996637463,0.216168208043388,0.514601970850105,0.625053029990547,-0.383347077383068,-0.265136174282949,-0.549885845840712
"MAP3K5",0.141703562353451,0.337842094401123,0.585225104663026,0.621089651092983,0.751604273609883,0.560442312561861,-0.671108266185261,-0.389112508740615,-0.251666449607482,0.330776778862135,-0.543566321452187,-0.266295478465852
"MAP3K6",0.345455376517689,-0.151595629149287,0.482893352679147,0.703740509034926,0.683699288220723,0.903393706647408,-0.910803873254335,-0.795398188881836,-0.622188684571752,0.0202975125943947,-0.465865416063819,-0.0836217348165484
"MAP3K7",-0.126917093802598,0.410471823030765,0.645546162364609,0.504567326325139,0.206436739464784,0.425691935838965,-0.511554376113578,-0.276380240219207,-0.130499695821188,-0.281490731005477,-0.446506588245343,-0.195990387977307
"MAP3K8",0.397223996752055,-0.200554553132785,0.431762535238226,0.590881177765668,0.795681810524223,0.897840778779017,-0.87956857724424,-0.821876855892056,-0.717283795220237,0.172307039643998,-0.377167887342981,0.0488119534151229
"MAP3K9",0.182017322649349,0.368368254330352,0.7958497949523,0.920845713486596,0.429338679387815,0.628758500448025,-0.854083870155804,-0.419297874349341,-0.168583186043667,-0.19653876615902,-0.782947488024347,-0.474105988876226
"MAP4",0.228045372715966,0.50526799446687,0.568543795341727,0.905393673405432,0.216298068556302,0.261169593237151,-0.574134427269044,0.0169374427009361,0.304804709662467,-0.194175657161306,-0.933597030288541,-0.765910679420281
"MAP4K1",0.234629324081754,-0.376094737268846,-0.108066122958235,0.0893843678588224,-0.0683942458417652,0.223703876338713,-0.16675030350693,-0.260597389735809,-0.201920860779542,-0.259725678482385,0.102579579341886,-0.0682616925363503
"MAP4K2",0.286384079511505,0.337628016341112,0.507436129717361,0.628231617983271,0.327383444181798,0.206574906527867,-0.457362515780501,-0.0415533170989369,0.118541763579092,0.149701686722667,-0.47832898184981,-0.631051142331611
"MAP4K3",0.193270263781608,0.321969583872578,0.617426368139025,0.664010420555129,0.44319041050277,0.52421627026871,-0.663056885314859,-0.373575530602513,-0.195370792517725,-0.0603383223589111,-0.658988032518062,-0.196471014156034
"MAP4K4",0.266224416720726,0.16426410108071,0.648232517027817,0.906594057479522,0.496059714851434,0.730954917460602,-0.90556393259468,-0.535633650126278,-0.286738492843552,-0.179615877051263,-0.779135137027745,-0.405344170992408
"MAP4K5",0.1702503320121,-0.0196010806523911,0.618716355663531,0.626607491441287,0.638278880199722,0.916707614547769,-0.899802995396711,-0.825065066238268,-0.688731160001667,-0.0896704373578041,-0.43638999964118,0.104292096612242
"MAP6",0.0670439161455802,-0.0154790091028163,-0.277310156559785,0.080090334043927,-0.290007528005904,-0.360430290157117,0.1989287499089,0.416617604886714,0.457484134883592,-0.141058554742732,-0.230398103490384,-0.450777539115016
"MAP7D1",0.44815279231347,-0.184001875343963,0.251993284918462,0.81608062204874,0.360474165869939,0.645624403303888,-0.788309436801257,-0.497961900998252,-0.248521728920212,-0.27257779833117,-0.740494758791338,-0.384587946362435
"MAP7D3",0.213539460504017,-0.162637673947362,-0.483706039255265,-0.214123489416963,-0.231105523601485,-0.412314491391992,0.367266917968112,0.403954201504279,0.345807174884426,0.0551077369680193,-0.0345708030611727,-0.123956843856216
"MAPK1",0.131551098617939,0.203827336319842,-0.00906254468414378,0.00577317284640325,-0.0948525773866688,-0.163409739082144,0.149012848683851,0.199712360028776,0.285356440145256,0.0331591036946534,-0.171373643882899,-0.0107106176182266
"MAPK10",0.0723927193355065,-0.170742198613598,0.40775375663287,0.212786809772629,0.217358910989789,0.68809640684716,-0.542203548615892,-0.727401430721734,-0.681040689647206,-0.332734703115466,-0.0183381584309829,0.429742241316107
"MAPK12",0.40490393743396,-0.391114333557256,0.0870228739283703,0.371586958173908,0.367312228987964,0.551167270270884,-0.55035390893485,-0.551781936463608,-0.475450140316515,0.00192296922068074,-0.212136871121824,-0.0135289457053883
"MAPK13",-0.182735625866733,-0.0143826723591514,0.158062679207912,0.0404112204889867,0.31899695592212,0.229490252218114,-0.193626424468519,-0.226473731043553,-0.290251784405947,0.288612195570739,0.150054779587385,-0.0220542688653809
"MAPK14",0.267853427559366,0.0542592239751987,0.645139098633671,0.79176015884552,0.410782784741745,0.809432469859247,-0.878534439258691,-0.669212675819173,-0.443012136814233,-0.301309612427723,-0.559491435017036,-0.203833532758955
"MAPK15",0.21408275053227,-0.387538882350777,-0.020575116005811,0.162357463923172,0.220445645551032,0.477945758522171,-0.384705656125471,-0.511527709149408,-0.471180262292951,-0.0853652405872225,-0.0961233610188301,0.234296491664564
"MAPK1IP1",0.165605873348903,-0.531149043883918,-0.00341613730340965,0.0201970476521575,0.428790758549082,0.65567757165803,-0.433923121921651,-0.771595775631488,-0.778194450540498,0.0832908475624418,0.170282272949635,0.597604914060271
"MAPK1IP1L",-0.156486974032971,0.340983771313387,0.495860796809487,0.371814758441016,0.404315702637628,0.334787918832633,-0.368441283625316,-0.217529735606306,-0.0986199718476031,0.122855974663355,-0.237557159717916,-0.179959671835122
"MAPK3",-0.00557678753891858,-0.30371319695527,-0.340794485799445,-0.353112942877174,-0.350807916537346,-0.218548313253452,0.347434695513702,0.0965581833755721,0.0495435308194081,-0.134969868413453,0.45809210447059,0.215941094291239
"MAPK4",0.059227772372309,0.552990755268446,0.355070788607757,0.627653107071369,0.0793401561093537,-0.112643693112062,-0.221877913432312,0.364138253837891,0.565133897165391,-0.034832073049557,-0.764111028416335,-0.826738963094365
"MAPK6",0.0166405648827631,-0.028349821789163,0.580538167141008,0.477581705618857,0.541958169526464,0.856270988887143,-0.764653995189638,-0.801624907533762,-0.683035624912564,-0.10026911316003,-0.198402088848699,0.196780978451903
"MAPK7",0.143090484700989,-0.349635067365255,-0.0306889634625485,0.47507999943488,-0.0455084297675135,0.385835307315569,-0.441947151591194,-0.312785369003304,-0.1607591070291,-0.54544592642419,-0.364398304585801,-0.315708607326326
"MAPK8IP1",0.423096551925875,-0.207513828797394,-0.0587608898419737,0.455825428603944,0.0219789154691363,0.229900721696217,-0.313717653792409,-0.162023624861922,0.05124170989304,-0.240453221441209,-0.450124959111241,-0.264228365747266
"MAPK8IP3",0.163789142324581,0.13446608386538,0.58564290214028,0.85714749979948,0.307422613581685,0.63900175090129,-0.801351482687987,-0.451618720367609,-0.207580785122483,-0.359296855477455,-0.66091287342231,-0.490700139569662
"MAPK9",-0.186948339757937,0.000262969583415265,-0.213331279010259,-0.489753160915193,0.324152975385988,-0.181126102902997,0.319262865689715,0.0982166226958544,-0.0966768233227996,0.652813404379341,0.38740745281594,0.407241366720801
"MAPKAP1",0.0911890603577529,0.186827059171968,0.00260983372113793,-0.278201120927434,-0.230291017963551,-0.30250411937182,0.353925739802862,0.246840525988567,0.218674949938478,0.100825075005177,0.29747749960604,0.107789435496651
"MAPKAPK2",0.312942073076818,-0.311734826057656,0.301166315859969,0.587455325250399,0.284769251204822,0.805290654890606,-0.780950514292809,-0.749322767769902,-0.579936257125239,-0.437167662741147,-0.393282215409434,0.0331376374964972
"MAPKAPK3",0.202235598420789,-0.0591671037311068,0.300653867987439,0.347805677154656,0.433180293577927,0.515164106324386,-0.535590332192777,-0.480475652440234,-0.428698110476385,0.0736125944132934,-0.252670782587571,0.0351384808378589
"MAPKAPK5",0.0843691535894049,-0.521718013570385,-0.144112513567034,-0.225357266341112,0.266256142532482,0.381159374504307,-0.125180922927756,-0.549806408187337,-0.617602416051208,0.173826618920586,0.479455030151364,0.552771522009746
"MAPKBP1",0.159456543885356,0.395304364519488,0.497452170730573,0.854979726392209,0.00766360052904632,0.210629047584669,-0.521437066629806,0.0333307216667713,0.320107831396525,-0.41877446706422,-0.826914580572401,-0.795901928548187
"MAPRE1",-0.19478125475202,-0.210400321383002,-0.509294177204796,-0.315147563329514,-0.445121217802744,-0.316534432493756,0.393667966599086,0.261450752391893,0.21111270985777,-0.335999111866667,0.128209208801901,0.107257827584005
"MAPRE2",0.162603502350117,0.390031769651893,-0.0633003462864683,0.243104668108772,-0.0177559071295994,-0.417607961860795,0.1494428488136,0.588606815204725,0.680327251198041,0.161322066104309,-0.508311470854743,-0.635136623756362
"MAPRE3",0.212404119050231,-0.408699380862295,0.118959873510408,0.109156891061553,0.67978704352338,0.653863469894338,-0.496825705099558,-0.721677146060633,-0.747215040296658,0.382524933498339,0.152400795500408,0.383583637595823
"MAPT",-0.0135519132482106,0.510931195046321,-0.0807464599318108,0.124321744408808,-0.265968710082921,-0.653787398583642,0.375512611551284,0.80469345045967,0.88980982265711,0.0916447062062416,-0.409051126984794,-0.668834537204875
"MARCHF10",0.266721939312705,-0.132056686592229,-0.174907122751883,0.0896144673392438,-0.114240392716612,-0.0514488576608852,0.0108824682329598,0.0773826162316705,0.148616945404194,-0.155719929199261,-0.237298427584955,-0.0894592734707208
"MARCHF2",-0.30563041340875,-0.0160033384327314,-0.637290186873,-0.731542456548391,-0.449276543006345,-0.844264712128914,0.883630534798222,0.720078965397233,0.528992161088472,0.310991949677701,0.498749202594016,0.0765770591632439
"MARCHF3",0.0850165590931381,-0.267826411454327,0.138871774774336,-0.0524566220225352,0.611533820363452,0.51057624246186,-0.329819669351639,-0.593209023797862,-0.648394026866842,0.514357363260987,0.204195293705167,0.482177104265102
"MARCHF5",0.0285163425252827,-0.253028044529585,-0.00593066617548155,-0.26622878936271,0.199571556173935,0.342171242141798,-0.0731492450106161,-0.467164451565708,-0.527814566343441,0.106036878272909,0.308413755013743,0.718600853896653
"MARCHF6",0.0701243058916281,0.38424597566184,0.822534531540879,0.710998143690753,0.656447854447598,0.690559935808885,-0.793045906168098,-0.517713451655287,-0.359122385866816,0.0707505330934885,-0.511743759026749,-0.205841639333609
"MARCHF7",-0.0492050560977103,-0.264479367039307,0.19444652021067,-0.10373936510425,0.298711367182422,0.554642931443286,-0.332270672988872,-0.674356991432292,-0.747437850536716,-0.00792461878664317,0.228787756929478,0.732230697297334
"MARCHF8",0.0272962841205651,0.557706679669274,0.379729232109754,0.552108137926223,-0.113401600134724,-0.0891053846243315,-0.169645524413147,0.297491574861481,0.511928320819538,-0.250669137496116,-0.655982787554218,-0.64603573413315
"MARCHF9",0.284637286987313,-0.377534397287853,-0.00183374591006646,0.00366753185794154,0.448226197699406,0.455598532747811,-0.332600374838974,-0.520582207725614,-0.601663995700448,0.23673292973757,0.0793313964388565,0.328775470507691
"MARCKS",0.0441404332818559,0.0918800461118313,0.00407250425001686,0.269104213347805,-0.362269268912415,-0.116496429857283,-0.0213208205123689,0.190391140483628,0.324245465162493,-0.464841869955509,-0.357833674857035,-0.296561597171208
"MARCO",-0.0495919531246949,0.28202116162884,0.0938503051493408,-0.0179190156438305,0.246053843895484,-0.21346870547573,0.106734173585833,0.250083119639089,0.180997977523075,0.520696879375841,0.029080424992399,-0.188363619725743
"MARF1",0.0703870104792178,0.666603809444076,0.872224370496308,0.777317848703083,0.524576016625514,0.416608960209724,-0.656928272882735,-0.187732862052809,0.00245672729673951,0.109862566467043,-0.703324171297691,-0.46040125687398
"MARK1",0.0671696143481489,-0.19939408385452,-0.348724058411248,0.0284016922304132,-0.387770539291549,-0.159956036217415,0.108898627706535,0.168495719528668,0.206017194025635,-0.462590191271966,-0.23341371055476,-0.126711225424262
"MARK2",0.079043776291572,0.171889100699727,0.5588387773738,0.815523012857656,0.312819773488011,0.631874568308647,-0.761581134954137,-0.432859796805001,-0.182717792047324,-0.372645341023021,-0.69759673641922,-0.359432225025933
